交易日期,证券简称,证券代码,成交价格(元),成交金额(万元),成交量(手),买入营业部,卖出营业部,是否专场
2024-11-13,中金公司,601995,37,29600,800,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-13,中金公司,601995,37,29600,800,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-13,中金公司,601995,37,29600,800,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-13,中金公司,601995,37,17760,480,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-13,晶方科技,603005,33.94,10182,300,机构专用,东吴证券股份有限公司苏州工业园区现代大道证券营业部,否
2024-11-13,嘉澳环保,603822,33.55,4091.42,121.95,中信证券股份有限公司杭州滨盛路证券营业部,申万宏源证券有限公司桐乡和平路证券营业部,否
2024-11-13,甬矽电子,688362,32.49,1949.4,60,机构专用,中信证券股份有限公司杭州延安路证券营业部,否
2024-11-13,张江高科,600895,31.93,415.09,13,申万宏源证券有限公司上海徐汇区云锦路证券营业部,财通证券股份有限公司上海漕溪路证券营业部,否
2024-11-13,工业富联,601138,26.47,529.4,20,国泰君安证券股份有限公司总部,华泰证券股份有限公司北京雍和宫证券营业部,否
2024-11-13,莱特光电,688150,24.64,689.92,28,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京金融大街证券营业部,否
2024-11-13,莱特光电,688150,24.64,542.08,22,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京金融大街证券营业部,否
2024-11-13,信宇人,688573,20.36,203.6,10,中信建投证券股份有限公司总部,中国银河证券股份有限公司深圳深南大道证券营业部,否
2024-11-13,时空科技,605178,17.95,897.5,50,中信证券股份有限公司杭州延安路证券营业部,国金证券股份有限公司上海浦东新区云鹃北路证券营业部,否
2024-11-13,上海汽配,603107,17.94,538.2,30,东兴证券股份有限公司成都都江堰市迎宾路证券营业部,兴业证券股份有限公司上海自由贸易试验区分公司,否
2024-11-13,汇宇制药,688553,17,2193,129,信达证券股份有限公司温州瓯江路证券营业部,国盛证券有限责任公司南昌金融大街证券营业部,否
2024-11-13,德马科技,688360,16.84,302.92,17.99,国投证券股份有限公司福州分公司,国金证券股份有限公司湖州公园路营业部,否
2024-11-13,上汽集团,600104,16.73,8365,500,华泰证券股份有限公司南京中山东路华泰证券大厦证券营业部,申万宏源证券有限公司证券投资总部,否
2024-11-13,深科达,688328,16.03,336.63,21,招商证券股份有限公司苏州华池街证券营业部,招商证券股份有限公司苏州华池街证券营业部,否
2024-11-13,英集芯,688209,16,488,30.5,华泰证券股份有限公司南京文澜路证券营业部,申港证券股份有限公司湖北分公司,否
2024-11-13,英集芯,688209,16,460.99,28.81,浙商证券股份有限公司龙游荣昌大道证券营业部,华福证券有限责任公司上海东方路证券营业部,否
2024-11-13,福立旺,688678,15.6,200.2,12.83,中信证券股份有限公司昆山前进路证券营业部,中信证券股份有限公司昆山前进路证券营业部,否
2024-11-13,埃夫特,688165,12.79,3069.6,240,浙商证券股份有限公司上海长乐路证券营业部,国元证券股份有限公司合肥天达路证券营业部,否
2024-11-13,上海临港,600848,11.3,4520,400,浙商证券股份有限公司上海长乐路证券营业部,招商证券股份有限公司深圳招商证券大厦证券营业部,否
2024-11-13,龙净环保,600388,10.9,8916.2,818,金圆统一证券有限公司厦门分公司,广发证券股份有限公司福州望龙二路证券营业部,否
2024-11-13,龙净环保,600388,10.9,2387.1,219,长江证券股份有限公司厦门分公司,广发证券股份有限公司福州望龙二路证券营业部,否
2024-11-13,龙净环保,600388,10.9,479.6,44,金圆统一证券有限公司总部,广发证券股份有限公司福州望龙二路证券营业部,否
2024-11-13,科美诊断,688468,7.47,298.8,40,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京紫竹院路证券营业部,否
2024-11-13,科美诊断,688468,7.47,224.1,30,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京紫竹院路证券营业部,否
2024-11-13,湘财股份,600095,7.23,361.5,50,机构专用,湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-13,湘财股份,600095,7.23,289.2,40,中信建投证券股份有限公司总部,湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-13,湘财股份,600095,7.23,200.99,27.8,国投证券股份有限公司连云港郁州北路证券营业部,湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-13,湘财股份,600095,7.23,200.99,27.8,国投证券股份有限公司连云港郁州北路证券营业部,湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-13,中储股份,600787,6.04,1510,250,中信证券股份有限公司总部(非营业场所),民生证券股份有限公司上海漕溪北路证券营业部,否
2024-11-13,中储股份,600787,6.04,1510,250,机构专用,民生证券股份有限公司上海漕溪北路证券营业部,否
2024-11-13,创新新材,600361,4.61,354.51,76.9,招商证券股份有限公司深圳西丽留仙大道证券营业部,平安证券股份有限公司广州番禺环城东路证券营业部,否
2024-11-13,海南机场,600515,3.53,7769.63,2201.03,兴业证券股份有限公司北京分公司,国都证券股份有限公司北京阜外大街证券营业部,否
2024-11-13,百川能源,600681,3.48,4191.17,1204.36,国泰君安证券股份有限公司上海九江路证券营业部,国泰君安证券股份有限公司上海九江路证券营业部,否
2024-11-13,厦门安居,508058,3.28,1000.4,305,国泰君安证券股份有限公司总部,平安证券股份有限公司总部,否
2024-11-13,京保REIT,508068,3.23,582.12,180,机构专用,中信证券股份有限公司总部(非营业场所),否
2024-11-13,京保REIT,508068,3.23,323.1,100,中信证券股份有限公司总部(非营业场所),机构专用,否
2024-11-13,京保REIT,508068,3.23,258.48,80,中信证券股份有限公司总部(非营业场所),机构专用,否
2024-11-13,华润有巢,508077,2.59,997.54,385,中信证券股份有限公司总部(非营业场所),招商证券股份有限公司北京北三环东路证券营业部,否
2024-11-13,ST明诚,600136,2.15,64.5,30,中信证券股份有限公司武汉天地证券营业部,中信证券股份有限公司湖北分公司,否
2024-11-13,*ST卓朗,600225,2,60,30,开源证券股份有限公司杭州婺江路证券营业部,财通证券股份有限公司杭州文二西路证券营业部,否
2024-11-13,香港证券,513090,1.61,3691.5,2300,瑞银证券有限责任公司上海花园石桥路证券营业部,华宝证券股份有限公司上海东大名路证券营业部,否
2024-11-13,标普ETF,513650,1.55,1320.9,850,瑞银证券有限责任公司上海花园石桥路证券营业部,华宝证券股份有限公司上海东大名路证券营业部,否
2024-11-13,东南亚,513730,1.35,4707.5,3500,瑞银证券有限责任公司上海花园石桥路证券营业部,华宝证券股份有限公司上海东大名路证券营业部,否
2024-11-13,证券ETF,512880,1.29,643,500,华泰证券股份有限公司总部,申万宏源证券有限公司证券投资总部,否
2024-11-13,酒ETF,512690,0.67,133.8,200,国泰君安证券股份有限公司总部,国泰君安证券股份有限公司成都双庆路证券营业部,否
2024-11-13,医药ETF,512010,0.4,199.5,500,国泰君安证券股份有限公司成都双庆路证券营业部,国泰君安证券股份有限公司总部,否
2024-11-13,医药ETF,512010,0.4,119.7,300,中国国际金融股份有限公司北京建国门外大街证券营业部,广发证券股份有限公司汕头梅溪东路证券营业部,否
2024-11-12,贵州茅台,600519,1599.18,19382.06,12.12,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券有限责任公司上海花园石桥路证券营业部,否
2024-11-12,赛力斯,601127,134.57,461.58,3.43,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-12,珀莱雅,603605,101.56,20208.96,198.99,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券有限责任公司上海花园石桥路证券营业部,否
2024-11-12,中国中免,601888,75.5,13622.73,180.43,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券有限责任公司上海花园石桥路证券营业部,否
2024-11-12,华熙生物,688363,60,600,10,华泰证券股份有限公司无锡解放西路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,华熙生物,688363,60,498,8.3,中信证券股份有限公司总部(非营业场所),中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,华熙生物,688363,60,420,7,华泰证券股份有限公司无锡解放西路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,华熙生物,688363,60,420,7,机构专用,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,华熙生物,688363,60,300,5,中信建投证券股份有限公司总部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,华熙生物,688363,60,300,5,机构专用,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,华熙生物,688363,60,240,4,机构专用,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,华熙生物,688363,60,210,3.5,民生证券股份有限公司苏州分公司,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-12,聚和材料,688503,58.5,585,10,机构专用,国泰君安证券股份有限公司上海临港新片区分公司,否
2024-11-12,福耀玻璃,600660,57.85,3292.61,56.92,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券有限责任公司上海花园石桥路证券营业部,否
2024-11-12,芯原股份,688521,53.21,498.05,9.36,国泰君安证券股份有限公司深圳登良路证券营业部,中信证券股份有限公司北京复外大街证券营业部,否
2024-11-12,澳华内镜,688212,50.26,201.04,4,万联证券股份有限公司深圳分公司,中信证券股份有限公司上海分公司,否
2024-11-12,汇通能源,600605,40.56,730.08,18,国联证券股份有限公司杭州文晖路证券营业部,海通证券股份有限公司北京中关村南大街证券营业部,否
2024-11-12,中金公司,601995,36.2,28960,800,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-12,中金公司,601995,36.2,11801.2,326,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-12,晶方科技,603005,34.41,206.46,6,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-12,微导纳米,688147,30,394.5,13.15,国泰君安证券股份有限公司深圳登良路证券营业部,中信建投证券股份有限公司宁德蕉城南路证券营业部,否
2024-11-12,文灿股份,603348,28.79,207.29,7.2,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-12,安孚科技,603031,28.43,2274.4,80,机构专用,方正证券股份有限公司北京荣华中路证券营业部,否
2024-11-12,晶合集成,688249,22.6,226,10,国泰君安证券股份有限公司总部,中信证券华南股份有限公司佛山分公司,否
2024-11-12,航天晨光,600501,22.17,206.18,9.3,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-12,上海汽配,603107,17.08,512.4,30,东兴证券股份有限公司成都都江堰市迎宾路证券营业部,兴业证券股份有限公司上海自由贸易试验区分公司,否
2024-11-12,英集芯,688209,16.35,204.38,12.5,机构专用,申港证券股份有限公司湖北分公司,否
2024-11-12,紫金矿业,601899,15.98,12873.01,805.57,瑞银证券有限责任公司上海花园石桥路证券营业部,华泰证券股份有限公司深圳分公司,否
